id,target
2981,0.07755
2982,0.10124
2983,0.08538
2984,0.09519
2985,0.09677
2986,0.11146
2988,0.09170
2989,0.12041
2990,0.09801
2991,0.09540
2993,0.11172
2995,0.08524
2998,0.11691
2999,0.09309
3000,0.09471
3001,0.10729
3003,0.09073
3005,0.11565
3007,0.09112
3008,0.08685
3009,0.09716
3011,0.10381
3012,0.09900
3013,0.08797
3014,0.08977
3015,0.08283
3016,0.09272
3017,0.08771
3018,0.09763
3022,0.10730
3023,0.07994
3024,0.09317
3026,0.09743
3029,0.09301
3031,0.08398
3032,0.11060
3033,0.09221
3034,0.08454
3035,0.11014
3036,0.07833
3037,0.09194
3039,0.08678
3040,0.09342
3041,0.09117
3042,0.08619
3045,0.07962
3050,0.07996
3053,0.09251
3055,0.11331
3060,0.07944
3061,0.10490
3062,0.09427
3064,0.09431
3065,0.07667
3067,0.07852
3068,0.09884
3072,0.08959
3073,0.08907
3076,0.09716
3077,0.07680
3079,0.08464
3080,0.10212
3082,0.09410
3085,0.08768
3086,0.07876
3087,0.09389
3090,0.08440
3092,0.08980
3094,0.10751
3095,0.09123
3101,0.07974
3102,0.07164
3103,0.10541
3104,0.11856
3105,0.09218
3107,0.11395
3108,0.10970
3114,0.08738
3115,0.08376
3116,0.09306
3118,0.09572
3120,0.10043
3121,0.10921
3123,0.08406
3125,0.10294
3128,0.08509
3129,0.10475
3130,0.09502
3133,0.11658
3134,0.10010
3136,0.09667
3137,0.09196
3138,0.08752
3139,0.09876
3140,0.08421
3143,0.08218
3144,0.08719
3146,0.09779
3148,0.09228
3149,0.10252
3150,0.09386
3151,0.07600
3153,0.10474
3155,0.08766
3157,0.09837
3160,0.08912
3161,0.09616
3162,0.10521
3163,0.10884
3164,0.09767
3165,0.11163
3166,0.11454
3168,0.09458
3169,0.09176
3170,0.08375
3171,0.09540
3176,0.09606
3179,0.09579
3180,0.09258
3182,0.11907
3183,0.08932
3184,0.10403
3185,0.08836
3186,0.09136
3188,0.09116
3189,0.13259
3191,0.09102
3193,0.08048
3194,0.11042
3195,0.10622
3196,0.08981
3197,0.09888
3199,0.10670
3201,0.10534
3202,0.09701
3203,0.07898
3205,0.09007
3206,0.08484
3207,0.11867
3208,0.09691
3209,0.06982
3210,0.08649
3211,0.10744
3212,0.08641
3213,0.10676
3215,0.09463
3216,0.09390
3217,0.10963
3218,0.09176
3219,0.10241
3221,0.09999
3222,0.07734
3226,0.10202
3227,0.08844
3229,0.09074
3231,0.08549
3234,0.09865
3240,0.09438
3242,0.09650
3244,0.08150
3246,0.10186
3247,0.10736
3248,0.08188
3249,0.09634
3250,0.08415
3251,0.10721
3252,0.11455
3253,0.07461
3255,0.08996
3257,0.11362
3258,0.09108
3259,0.08744
3265,0.09977
