id,target
2981,0.25112
2982,0.26072
2983,0.25260
2984,0.25548
2985,0.25041
2986,0.26289
2988,0.25389
2989,0.24771
2990,0.25962
2991,0.24476
2993,0.25095
2995,0.25164
2998,0.24391
2999,0.25722
3000,0.25141
3001,0.25978
3003,0.24925
3005,0.25016
3007,0.25265
3008,0.25003
3009,0.24888
3011,0.24797
3012,0.26805
3013,0.24591
3014,0.26253
3015,0.24512
3016,0.25700
3017,0.24965
3018,0.26051
3022,0.24936
3023,0.27318
3024,0.25724
3026,0.25149
3029,0.25281
3031,0.25015
3032,0.25625
3033,0.25221
3034,0.24956
3035,0.25195
3036,0.24898
3037,0.24467
3039,0.25001
3040,0.25657
3041,0.24538
3042,0.26185
3045,0.26127
3050,0.25487
3053,0.24309
3055,0.24745
3060,0.26071
3061,0.24972
3062,0.25364
3064,0.25296
3065,0.25812
3067,0.26024
3068,0.25077
3072,0.25075
3073,0.26694
3076,0.25952
3077,0.25964
3079,0.25086
3080,0.25217
3082,0.25395
3085,0.25240
3086,0.26197
3087,0.25674
3090,0.26392
3092,0.25941
3094,0.25266
3095,0.24986
3101,0.26002
3102,0.26188
3103,0.26212
3104,0.25374
3105,0.25827
3107,0.25409
3108,0.25095
3114,0.26416
3115,0.24992
3116,0.24974
3118,0.24483
3120,0.26850
3121,0.25738
3123,0.26236
3125,0.24885
3128,0.25122
3129,0.25192
3130,0.25598
3133,0.25211
3134,0.25076
3136,0.25630
3137,0.27204
3138,0.25095
3139,0.24732
3140,0.25863
3143,0.25126
3144,0.25026
3146,0.24876
3148,0.25408
3149,0.24861
3150,0.25309
3151,0.25322
3153,0.25046
3155,0.27071
3157,0.24740
3160,0.26192
3161,0.25464
3162,0.24696
3163,0.26057
3164,0.24992
3165,0.25130
3166,0.24859
3168,0.25183
3169,0.26343
3170,0.25839
3171,0.25651
3176,0.25253
3179,0.25229
3180,0.26015
3182,0.24929
3183,0.26475
3184,0.25721
3185,0.25008
3186,0.25010
3188,0.25261
3189,0.25476
3191,0.26395
3193,0.25591
3194,0.24675
3195,0.25563
3196,0.25061
3197,0.24806
3199,0.24533
3201,0.25344
3202,0.24560
3203,0.25273
3205,0.25560
3206,0.25121
3207,0.25451
3208,0.24912
3209,0.26321
3210,0.25303
3211,0.24876
3212,0.25341
3213,0.25167
3215,0.24709
3216,0.24995
3217,0.24612
3218,0.24918
3219,0.26137
3221,0.25240
3222,0.25109
3226,0.24817
3227,0.25825
3229,0.25803
3231,0.25111
3234,0.27057
3240,0.25471
3242,0.26146
3244,0.24844
3246,0.24544
3247,0.25218
3248,0.25213
3249,0.24916
3250,0.27143
3251,0.24803
3252,0.24523
3253,0.25265
3255,0.25419
3257,0.24426
3258,0.25165
3259,0.24622
3265,0.24859
