id,target
2981,0.05921
2982,0.07770
2983,0.07060
2984,0.08788
2985,0.08241
2986,0.09197
2988,0.08099
2989,0.11013
2990,0.10325
2991,0.06226
2993,0.08091
2995,0.06811
2998,0.07564
2999,0.08399
3000,0.07527
3001,0.07802
3003,0.07345
3005,0.09271
3007,0.06222
3008,0.07752
3009,0.07821
3011,0.07250
3012,0.07232
3013,0.06063
3014,0.07032
3015,0.05630
3016,0.07980
3017,0.08173
3018,0.09053
3022,0.09392
3023,0.05237
3024,0.07756
3026,0.06749
3029,0.08333
3031,0.06115
3032,0.07799
3033,0.07237
3034,0.06146
3035,0.07977
3036,0.07498
3037,0.06663
3039,0.06539
3040,0.08116
3041,0.05147
3042,0.08322
3045,0.07901
3050,0.07437
3053,0.05999
3055,0.10269
3060,0.06910
3061,0.08532
3062,0.08667
3064,0.08173
3065,0.07966
3067,0.07514
3068,0.06675
3072,0.07855
3073,0.07596
3076,0.08455
3077,0.08037
3079,0.07095
3080,0.09854
3082,0.08201
3085,0.06414
3086,0.05790
3087,0.07714
3090,0.07420
3092,0.08500
3094,0.08434
3095,0.07327
3101,0.06046
3102,0.05409
3103,0.08463
3104,0.07326
3105,0.06529
3107,0.10079
3108,0.07491
3114,0.06083
3115,0.07158
3116,0.06784
3118,0.07115
3120,0.07116
3121,0.08063
3123,0.07976
3125,0.06789
3128,0.08073
3129,0.08419
3130,0.07222
3133,0.08588
3134,0.06936
3136,0.08233
3137,0.06996
3138,0.06512
3139,0.07247
3140,0.06341
3143,0.06859
3144,0.05796
3146,0.07074
3148,0.07313
3149,0.06610
3150,0.07911
3151,0.05939
3153,0.07149
3155,0.09292
3157,0.06622
3160,0.06961
3161,0.06604
3162,0.07459
3163,0.08634
3164,0.06319
3165,0.07497
3166,0.07690
3168,0.07327
3169,0.07111
3170,0.06390
3171,0.07144
3176,0.06930
3179,0.07763
3180,0.06480
3182,0.09928
3183,0.07588
3184,0.07681
3185,0.06264
3186,0.06042
3188,0.07101
3189,0.09658
3191,0.07514
3193,0.05270
3194,0.09867
3195,0.07084
3196,0.07383
3197,0.06714
3199,0.07409
3201,0.07831
3202,0.05957
3203,0.06941
3205,0.07567
3206,0.06488
3207,0.09019
3208,0.06912
3209,0.07107
3210,0.06208
3211,0.08872
3212,0.07054
3213,0.07780
3215,0.08008
3216,0.06547
3217,0.07886
3218,0.06794
3219,0.07991
3221,0.08206
3222,0.06505
3226,0.06813
3227,0.07358
3229,0.06901
3231,0.05926
3234,0.08622
3240,0.08981
3242,0.08215
3244,0.05767
3246,0.08501
3247,0.08228
3248,0.05357
3249,0.07930
3250,0.07420
3251,0.07169
3252,0.08057
3253,0.06173
3255,0.06872
3257,0.08370
3258,0.06618
3259,0.06708
3265,0.07304
